order_id,customer_id,product_id,order_date,quantity,order_amount,order_status
O000490,C02924,P0068,2024-03-03,3,41710,Cancelled
O000491,C04180,P0183,2024-08-30,5,3915,Returned
O000492,C04821,P0157,2024-04-26,4,58546,Returned
O000493,C02645,P0173,2024-10-15,3,67192,Completed
O000494,C02140,P0024,2024-08-10,3,62704,Cancelled
O000495,C03658,P0058,2024-02-29,2,77128,Completed
O000496,C02336,P0025,2024-07-01,2,33477,Returned
O000497,C00207,P0064,2024-04-15,3,46779,Cancelled
O000498,C02793,P0191,2024-04-22,1,57737,Completed
O000499,C02611,P0023,2024-10-24,2,23897,Completed
O000500,C02645,P0115,2024-01-26,3,15279,Completed
O000501,C01325,P0011,2024-02-04,4,46666,Completed
O000502,C01335,P0086,2024-03-27,2,43949,Completed
O000503,C01113,P0003,2024-01-24,5,44910,Completed
O000504,C00183,P0126,2024-01-30,2,6829,Returned
O000505,C99999,P0056,2024-07-27,1,49256,Cancelled
O000506,C02348,P0074,2024-06-28,3,75080,Cancelled
O000507,C00059,P0048,2024-10-02,2,9302,Completed
O000508,C01566,P0092,2024-06-08,5,68961,Completed
O000509,C04034,P0102,2024-10-16,5,36220,Completed
O000510,C03327,P0123,2024-06-16,1,71827,Cancelled
O000511,C02758,P0041,2024-01-29,5,18371,Returned
O000512,C00774,P0004,2024-03-26,2,63376,Cancelled
O000513,C02932,P0020,2024-08-16,1,7998,Completed
O000514,C01475,P0114,2024-09-28,4,53014,Cancelled
O000515,C02254,P0119,2024-01-01,5,61046,Completed
O000516,C02601,P0071,2024-01-18,2,11259,Completed
O000517,C03169,P0187,2024-09-27,3,44673,Returned
O000518,C00534,P0200,2024-08-07,1,60005,Cancelled
O000519,C03996,P0064,2024-10-12,1,30023,Returned
O000520,C04708,P0023,2024-05-21,3,40676,Completed
O000521,C02628,P0148,2024-06-27,1,12659,Cancelled
O000522,C04314,P0155,2024-07-08,1,34406,Cancelled
O000523,C02084,P0150,2024-04-17,4,38625,Completed
O000524,C01434,P0059,2024-10-18,3,47639,Cancelled
O000525,C01911,P0082,2024-02-29,1,64590,Cancelled
O000526,C00885,P0101,2024-05-26,2,69656,Cancelled
O000527,C03378,P0082,2024-03-06,4,73282,Returned
O000528,C02414,P0112,2024-01-18,2,27142,Returned
O000529,C02635,P0018,2024-09-19,1,74630,Completed
O000530,C00879,P0154,2024-07-03,3,13822,Completed
O000531,C04989,P0034,2024-03-06,2,22271,Completed
O000532,C00582,P0021,2024-08-07,1,43602,Completed
O000533,C00070,P0033,2024-05-03,2,62840,Returned
O000534,C00757,P0168,2024-09-17,2,-500,Completed
O000535,C02228,P0167,2024-04-26,4,78368,Cancelled
O000536,C01147,P0039,2024-09-22,1,54975,Completed
O000537,C01564,P0124,2024-06-15,1,8173,Completed
O000538,C00284,P0115,2024-10-04,4,17783,Completed
O000539,C04167,P0028,2024-06-14,3,34624,Cancelled
O000540,C01767,P0168,2024-07-27,5,44452,Completed
O000541,C00125,P0033,2024-07-12,2,27163,Completed
O000542,C02658,P0160,2024-07-31,4,49546,Completed
O000543,C02377,P0049,2024-03-01,4,31204,Cancelled
O000544,C03623,P0128,2024-03-21,2,11181,Completed
O000545,C01472,P0169,2024-09-03,3,58239,Returned
O000546,C04524,P0131,2024-02-24,2,66099,Cancelled
O000547,C01331,P0107,2024-08-08,1,16588,Completed
O000548,C01705,P9999,2024-08-05,2,75622,Completed
O000549,C04776,P0176,2024-02-04,5,40448,Completed
O000550,C04334,P0109,2024-01-20,1,24177,Completed
O000551,C02761,P0196,2024-01-12,5,3481,Completed
O000552,C02498,P0010,2024-09-16,2,45445,Cancelled
O000553,C00024,P0110,2024-07-27,5,66085,Completed
O000554,C04253,P0046,2024-06-30,1,49041,Completed
O000555,C00793,P0113,2024-04-12,2,74597,Returned
O000556,C04808,P0058,2024-06-13,5,7710,Cancelled
O000557,C04318,P0012,2024-08-02,5,22936,Cancelled
O000558,C02791,P0108,2024-09-24,4,29845,Completed
O000559,C01212,P0157,2024-07-25,5,12280,Cancelled
O000560,C03181,P0019,2024-03-29,1,27351,Cancelled
O000561,C01258,P0054,2024-09-04,1,26779,Completed
O000562,C04975,P0168,2024-07-23,2,39315,Cancelled
O000563,C02429,P0182,2024-07-18,2,20806,Completed
O000564,C01517,P0063,2024-07-18,1,2830,Completed
O000565,C02061,P0117,InvalidDate,3,48405,Completed
O000566,C00901,P0057,2024-01-26,2,35135,Completed
O000567,C02733,P0108,2024-02-20,5,34546,Completed
O000568,C02501,P0067,2024-09-11,1,55779,Completed
O000569,C04695,P0014,2024-06-21,5,1422,Returned
O000570,C00369,P0057,2024-04-16,5,29633,Completed
O000571,C00805,P0107,2024-02-28,1,71026,Cancelled
O000572,C03746,P0160,2024-03-06,5,69002,Completed
O000573,C03384,P0065,2024-02-24,4,31824,Completed
O000574,C03687,P0192,2024-04-14,5,22629,Returned
O000575,C00062,P0001,2024-09-27,4,77889,Completed
O000576,C04333,P0047,2024-01-24,5,16101,Completed
O000577,C04060,P0022,2024-07-21,2,77628,Returned
O000578,C03145,P0159,2024-09-19,1,50520,Completed
O000579,C00321,P0171,2024-03-18,3,69949,Completed
O000580,C02580,P0181,2024-04-27,4,21445,Cancelled
O000581,C00693,P0102,2024-03-15,1,14355,Returned
O000582,C04206,P0015,2024-07-12,4,22055,Completed
O000583,C02293,P0044,2024-07-04,1,11050,Returned
O000584,C01736,P0084,2024-09-15,1,44894,Cancelled
O000585,C04719,P0049,2024-02-07,5,33948,Cancelled
O000586,C00855,P0012,2024-02-24,1,53185,Completed
O000587,C03943,P0119,2024-03-05,3,52233,Completed
O000588,C02544,P0054,2024-02-06,4,40601,Completed
O000589,C00319,P0173,2024-05-01,5,2911,Returned
O000590,C03269,P0155,2024-10-17,3,36566,Cancelled
O000591,C04852,P0152,2024-02-16,2,27476,Returned
O000592,C03069,P0002,2024-07-25,4,33344,Cancelled
O000593,C01658,P0187,2024-07-23,5,19302,Completed
O000594,C00629,P0079,2024-01-19,4,34492,Returned
O000595,C01016,P0003,2024-02-03,4,11717,Completed
O000596,C04873,P0193,2024-04-26,3,42876,Cancelled
O000597,C04313,P0127,2024-10-27,3,18060,Cancelled
O000598,C01561,P0168,2024-02-25,2,37159,Returned
O000599,C00153,P0137,2024-03-31,4,62224,Completed
O000600,C04905,P0074,2024-01-30,4,30932,Completed
O000601,C02843,P0138,2024-09-24,4,7162,Cancelled
O000602,C00286,P0170,2024-01-05,3,74768,Returned
O000603,C02380,P0180,2024-08-24,1,45077,Cancelled
O000604,C03797,P0006,2024-10-26,1,29693,Completed
O000605,C02896,P0023,2024-08-09,5,35724,Returned
O000606,C99999,P0132,2024-04-01,4,32978,Completed
O000607,C00512,P0109,2024-01-07,1,12199,Completed
O000608,C02531,P0156,2024-05-11,4,55448,Cancelled
O000609,C02213,P0075,2024-09-27,3,22845,Completed
O000610,C02653,P0118,2024-02-18,4,59434,Cancelled
O000611,C02543,P0129,2024-04-23,5,9603,Completed
O000612,C03681,P0059,2024-10-08,2,59816,Completed
O000613,C00008,P0040,2024-03-02,1,32805,Completed
O000614,C02275,P0142,2024-08-21,3,60967,Completed
O000615,C02587,P0122,2024-07-15,1,79211,Cancelled
O000616,C01363,P0165,2024-10-07,3,8356,Completed
O000617,C02889,P0057,2024-08-28,4,69864,Completed
O000618,C01179,P0093,2024-06-04,3,50056,Cancelled
O000619,C00125,P0177,2024-02-05,1,31140,Cancelled
O000620,C03036,P0035,2024-09-28,5,40446,Cancelled
O000621,C02248,P0108,2024-01-21,5,21588,Returned
O000622,C03604,P0172,2024-04-07,4,36629,Returned
O000623,C03064,P0139,2024-08-17,1,-500,Returned
O000624,C01103,P0108,2024-06-06,3,21897,Completed
O000625,C00801,P0068,2024-06-18,3,65789,Completed
O000626,C00920,P0093,2024-07-14,1,34091,Completed
O000627,C04459,P0165,2024-02-02,1,74634,Completed
O000628,C01923,P0146,2024-03-28,1,69676,Returned
O000629,C02776,P0096,2024-07-21,4,34582,Returned
O000630,C04596,P0134,2024-08-17,2,27356,Completed
O000631,C00792,P0091,2024-09-14,4,7043,Cancelled
O000632,C04443,P0172,2024-03-04,5,63239,Cancelled
O000633,C03899,P0168,2024-05-22,4,12024,Completed
O000634,C01433,P0105,2024-01-02,3,3358,Cancelled
O000635,C01843,P0133,2024-05-20,3,34378,Returned
O000636,C01782,P0126,2024-04-25,2,21554,Returned
O000637,C03140,P0082,2024-07-26,5,13879,Returned
O000638,C00140,P0152,2024-08-10,3,32824,Completed
O000639,C04163,P0065,2024-10-13,1,18000,Cancelled
O000640,C04077,P0068,2024-09-30,1,24299,Returned
O000641,C01489,P0041,2024-06-22,5,3785,Completed
O000642,C01911,P0187,2024-07-14,2,60774,Completed
O000643,C03415,P0128,2024-03-20,4,23523,Completed
O000644,C01454,P0104,2024-09-25,1,69996,Completed
O000645,C01585,P0172,2024-01-05,5,74343,Cancelled
O000646,C01444,P0124,2024-07-31,4,70450,Returned
O000647,C03127,P0140,2024-03-15,1,29913,Completed
O000648,C04137,P0113,2024-02-16,1,19816,Completed
O000649,C01070,P0160,2024-04-21,1,1293,Returned
O000650,C01008,P0109,2024-06-04,5,42535,Cancelled
O000651,C00945,P0032,2024-05-21,4,66294,Completed
O000652,C03861,P0194,2024-08-09,5,76767,Cancelled
O000653,C01047,P0111,2024-02-15,2,18004,Completed
O000654,C00656,P0130,2024-05-10,5,19737,Cancelled
O000655,C04212,P0141,2024-08-22,5,75553,Completed
O000656,C01148,P0081,2024-01-16,4,10905,Returned
O000657,C00401,P0072,2024-01-17,1,14628,Cancelled
O000658,C01695,P0067,2024-07-01,5,38309,Cancelled
O000659,C03073,P0181,2024-03-26,1,65068,Returned
O000660,C02793,P0073,2024-04-03,1,46907,Cancelled
O000661,C00432,P0052,2024-01-27,2,26705,Completed
O000662,C00033,P0028,2024-04-23,3,30259,Completed
O000663,C02768,P0034,2024-02-06,3,4733,Completed
O000664,C00748,P0105,2024-09-13,5,71591,Completed
O000665,C03769,P0099,2024-06-16,3,63535,Completed
O000666,C01597,P0020,2024-04-21,1,48719,Completed
O000667,C01721,P0052,2024-03-14,1,43793,Completed
O000668,C01866,P0089,2024-08-13,1,73071,Returned
O000669,C01416,P0030,2024-06-19,5,62448,Cancelled
O000670,C03255,P0063,2024-03-07,1,13479,Completed
O000671,C01583,P0080,2024-05-09,1,21853,Completed
O000672,C04204,P0155,2024-02-11,5,27694,Returned
O000673,C04421,P0147,2024-05-22,3,14510,Cancelled
O000674,C03771,P0185,2024-07-05,5,6297,Returned
O000675,C03091,P0117,2024-08-14,4,27962,Returned
O000676,C03523,P0082,2024-06-03,1,44867,Completed
O000677,C04367,P0193,2024-09-04,3,27838,Completed
O000678,C00353,P0015,InvalidDate,4,12569,Returned
O000679,C04274,P0130,2024-03-03,1,22777,Completed
O000680,C00517,P0114,2024-06-02,2,2914,Cancelled
O000681,C04979,P0189,2024-09-24,3,14805,Completed
O000682,C00978,P0199,2024-09-08,2,54161,Cancelled
O000683,C03027,P0009,2024-01-12,1,7333,Completed
O000684,C03488,P0186,2024-07-16,1,75864,Returned
O000685,C02456,P9999,2024-06-05,2,47152,Returned
O000686,C04140,P0010,2024-01-22,2,76229,Returned
O000687,C00819,P0023,2024-06-12,4,17392,Returned
O000688,C04110,P0079,2024-10-08,5,16390,Completed
O000689,C04380,P0142,2024-04-08,5,4353,Completed
O000690,C01223,P0012,2024-03-27,5,43152,Completed
O000691,C03656,P0088,2024-09-22,1,70495,Returned
O000692,C02595,P0041,2024-07-19,1,46701,Cancelled
O000693,C00174,P0182,2024-06-02,3,58962,Returned
O000694,C01165,P0006,2024-02-06,2,10181,Cancelled
O000695,C02010,P0062,2024-08-06,1,69937,Completed
O000696,C03055,P0164,2024-03-30,3,38161,Returned
O000697,C01518,P0076,2024-06-14,1,10011,Completed
O000698,C00587,P0095,2024-02-28,1,27640,Completed
O000699,C02055,P0076,2024-03-06,4,33508,Completed
O000700,C01598,P0084,2024-03-12,3,58017,Cancelled
O000701,C00647,P0017,2024-07-24,2,58935,Completed
O000702,C00870,P0076,2024-07-19,2,23636,Completed
O000703,C03116,P0108,2024-01-03,1,36921,Returned
O000704,C04682,P0114,2024-08-06,3,43543,Completed
O000705,C03549,P0110,2024-01-01,1,21291,Completed
O000706,C04854,P0187,2024-09-26,2,44594,Completed
O000707,C99999,P0101,2024-02-26,3,26958,Completed
O000708,C00871,P0068,2024-03-04,1,56906,Returned
O000709,C01381,P0064,2024-10-06,5,64083,Cancelled
O000710,C03155,P0059,2024-10-20,1,15015,Returned
O000711,C02763,P0102,2024-04-21,4,18204,Completed
O000712,C02203,P0063,2024-04-12,2,-500,Returned
O000713,C02069,P0107,2024-10-27,2,34970,Cancelled
O000714,C02648,P0176,2024-05-06,1,67828,Returned
O000715,C02487,P0045,2024-08-10,1,3580,Returned
O000716,C03010,P0141,2024-05-18,2,43916,Completed
O000717,C02717,P0168,2024-06-28,5,35446,Completed
O000718,C01307,P0024,2024-10-10,1,66605,Completed
O000719,C03582,P0010,2024-02-19,4,39194,Completed
O000720,C04191,P0038,2024-07-16,3,33005,Completed
O000721,C01189,P0080,2024-06-29,4,66022,Completed
O000722,C04348,P0190,2024-07-09,3,69594,Completed
O000723,C01842,P0181,2024-06-20,4,5814,Cancelled
O000724,C04737,P0131,2024-07-08,2,16523,Completed
O000725,C04056,P0155,2024-10-01,5,6106,Returned
O000726,C00603,P0050,2024-05-02,3,46483,Completed
O000727,C04668,P0179,2024-05-14,2,58593,Completed
O000728,C01913,P0132,2024-07-20,5,594,Returned
O000729,C04218,P0138,2024-03-22,5,40266,Cancelled
O000730,C04388,P0103,2024-10-02,4,38190,Completed
O000731,C03465,P0173,2024-02-25,3,33751,Completed
O000732,C01833,P0193,2024-07-24,2,50274,Completed
O000733,C00317,P0024,2024-09-04,4,39964,Cancelled
O000734,C02746,P0159,2024-08-28,5,26899,Completed
O000735,C04222,P0168,2024-06-25,5,25400,Completed
O000736,C03520,P0086,2024-08-05,5,59052,Returned
O000737,C04680,P0142,2024-04-26,1,746,Cancelled
O000738,C01607,P0124,2024-04-01,1,10443,Completed
O000739,C02590,P0093,2024-01-21,4,22409,Returned
O000740,C02445,P0169,2024-05-30,2,25844,Cancelled
O000741,C03680,P0179,2024-09-30,4,73445,Completed
O000742,C00475,P0006,2024-06-18,2,25544,Completed
O000743,C01499,P0049,2024-09-06,1,7769,Cancelled
O000744,C04335,P0080,2024-02-28,4,68495,Cancelled
O000745,C03797,P0091,2024-09-09,1,34945,Returned
O000746,C00789,P0136,2024-06-04,1,51275,Completed
O000747,C02958,P0159,2024-05-27,1,68834,Completed
O000748,C01834,P0012,2024-02-05,4,68976,Completed
O000749,C04690,P0198,2024-03-21,4,1439,Cancelled
O000750,C02009,P0183,2024-09-28,1,38431,Cancelled
O000751,C00352,P0049,2024-07-31,1,40164,Completed
O000752,C01648,P0148,2024-10-19,2,28353,Returned
O000753,C02899,P0074,2024-06-10,2,15082,Completed
O000754,C00846,P0106,2024-01-21,4,7490,Completed
O000755,C00240,P0083,2024-03-09,1,3804,Completed
O000756,C01702,P0086,2024-01-06,2,28805,Completed
O000757,C01607,P0170,2024-06-30,2,6603,Completed
O000758,C01590,P0070,2024-05-21,1,16724,Cancelled
O000759,C01343,P0170,2024-08-09,5,54464,Cancelled
O000760,C03689,P0019,2024-09-29,3,990,Cancelled
O000761,C03994,P0138,2024-07-27,1,52243,Completed
O000762,C00951,P0090,2024-03-30,2,66456,Completed
O000763,C04701,P0125,2024-06-22,2,54657,Completed
O000764,C00994,P0093,2024-07-15,1,40527,Completed
O000765,C03409,P0200,2024-10-18,3,70060,Returned
O000766,C00106,P0011,2024-06-08,4,19115,Completed
O000767,C02479,P0188,2024-01-02,3,74124,Cancelled
O000768,C02173,P0089,2024-06-26,3,39330,Completed
O000769,C02934,P0078,2024-05-29,1,56758,Completed
O000770,C01618,P0167,2024-10-20,1,26722,Completed
O000771,C01703,P0111,2024-08-12,4,26271,Completed
O000772,C04071,P0200,2024-04-28,2,17234,Completed
O000773,C01312,P0138,2024-01-06,5,22924,Completed
O000774,C03272,P0133,2024-03-26,4,48555,Cancelled
O000775,C02770,P0034,2024-09-13,2,70641,Completed
O000776,C01356,P0056,2024-03-18,3,1424,Completed
O000777,C00840,P0017,2024-07-05,1,35947,Cancelled
O000778,C01982,P0196,2024-07-15,5,15000,Cancelled
O000779,C04757,P0119,2024-06-03,3,62873,Completed
O000780,C01676,P0016,2024-01-29,5,69254,Completed
O000781,C04079,P0098,2024-04-14,4,67228,Cancelled
O000782,C01315,P0123,2024-02-23,2,61530,Completed
O000783,C02052,P0013,2024-02-16,2,24220,Completed
O000784,C01154,P0027,2024-01-25,5,57903,Completed
O000785,C01900,P0043,2024-05-27,5,33986,Completed
O000786,C03566,P0015,2024-08-27,2,8233,Cancelled
O000787,C01350,P0146,2024-09-19,5,75571,Completed
O000788,C00089,P0086,2024-06-24,2,33419,Returned
O000789,C01612,P0161,2024-10-23,1,56973,Completed
O000790,C03464,P0008,2024-06-19,3,31946,Cancelled
O000791,C00838,P0063,InvalidDate,3,18758,Cancelled
O000792,C04196,P0051,2024-07-01,4,61580,Completed
O000793,C02161,P0076,2024-01-02,1,79371,Returned
O000794,C00741,P0089,2024-05-15,3,17678,Returned
O000795,C01647,P0111,2024-02-08,3,43645,Completed
O000796,C03193,P0177,2024-10-06,4,535,Completed
O000797,C00703,P0014,2024-09-11,1,29326,Completed
O000798,C03975,P0030,2024-08-01,3,6652,Completed
O000799,C04035,P0004,2024-05-27,2,79818,Returned
O000800,C02584,P0014,2024-06-14,4,35518,Completed
O000801,C04100,P0021,2024-09-07,4,-500,Completed
O000802,C02570,P0014,2024-02-19,4,7115,Returned
O000803,C03857,P0088,2024-08-05,2,60725,Completed
O000804,C04196,P0061,2024-08-09,2,46075,Completed
O000805,C02260,P0125,2024-08-27,2,34274,Cancelled
O000806,C01425,P0038,2024-09-15,4,63004,Returned
O000807,C02747,P0150,2024-10-19,2,60818,Completed
O000808,C99999,P0042,2024-05-15,4,22707,Completed
O000809,C01859,P0085,2024-06-23,1,34537,Cancelled
O000810,C04262,P0064,2024-03-23,4,25935,Completed
O000811,C00490,P0157,2024-08-15,2,54485,Completed
O000812,C00997,P0188,2024-06-09,1,53132,Completed
O000813,C01594,P0137,2024-08-31,3,76518,Returned
O000814,C00249,P0130,2024-10-08,2,28934,Cancelled
O000815,C03722,P0095,2024-06-29,5,28599,Cancelled
O000816,C00732,P0010,2024-06-04,2,63913,Completed
O000817,C01609,P0190,2024-05-16,5,66620,Completed
O000818,C01858,P0149,2024-02-25,2,29576,Completed
O000819,C04199,P0016,2024-03-05,4,30281,Returned
O000820,C04833,P0131,2024-06-25,3,14164,Returned
O000821,C01623,P0085,2024-08-10,4,31196,Completed
O000822,C02233,P9999,2024-06-27,5,10973,Completed
O000823,C02965,P0195,2024-04-30,4,41729,Returned
O000824,C02410,P0080,2024-09-15,3,68245,Completed
O000825,C02282,P0148,2024-01-15,5,69072,Completed
O000826,C00889,P0016,2024-02-29,2,11772,Completed
O000827,C01016,P0059,2024-09-26,1,11079,Completed
O000828,C03559,P0026,2024-10-15,3,32149,Returned
O000829,C00889,P0181,2024-08-28,1,17232,Cancelled
O000830,C01454,P0029,2024-05-01,5,61741,Completed
O000831,C00724,P0093,2024-03-23,2,33813,Completed
O000832,C02487,P0016,2024-02-21,3,70608,Cancelled
O000833,C04177,P0037,2024-05-15,5,9696,Returned
O000834,C02331,P0034,2024-05-21,1,53366,Cancelled
O000835,C01492,P0159,2024-06-27,2,58633,Returned
O000836,C02970,P0016,2024-08-11,5,44253,Cancelled
O000837,C02519,P0024,2024-04-16,5,25328,Cancelled
O000838,C01654,P0028,2024-08-03,2,21100,Returned
O000839,C04488,P0171,2024-06-21,2,18830,Completed
O000840,C03105,P0036,2024-02-05,2,48032,Returned
O000841,C01718,P0180,2024-03-28,4,11996,Cancelled
O000842,C03871,P0037,2024-05-25,3,71503,Cancelled
O000843,C01708,P0015,2024-09-18,3,66703,Returned
O000844,C02299,P0099,2024-04-05,2,53149,Cancelled
O000845,C04928,P0162,2024-02-19,4,52036,Cancelled
O000846,C02105,P0139,2024-02-08,1,9398,Completed
O000847,C04261,P0106,2024-03-27,2,70550,Completed
O000848,C04338,P0120,2024-09-22,4,21570,Completed
O000849,C03880,P0174,2024-06-15,2,54613,Cancelled
O000850,C04976,P0168,2024-07-03,2,43162,Cancelled
O000851,C04588,P0080,2024-10-05,4,13116,Returned
O000852,C03526,P0003,2024-06-22,4,33406,Completed
O000853,C00639,P0086,2024-06-08,4,46074,Returned
O000854,C00283,P0153,2024-10-04,5,74775,Cancelled
O000855,C03854,P0058,2024-01-24,4,69305,Cancelled
O000856,C01529,P0177,2024-02-08,5,23429,Completed
O000857,C01658,P0030,2024-02-12,3,56628,Cancelled
O000858,C02401,P0018,2024-03-22,1,43603,Returned
O000859,C02431,P0043,2024-03-02,5,19258,Completed
O000860,C03674,P0181,2024-10-09,4,64415,Cancelled
O000861,C03690,P0190,2024-03-13,4,32261,Cancelled
O000862,C02752,P0100,2024-02-20,4,5680,Completed
O000863,C01451,P0086,2024-08-01,5,51848,Returned
O000864,C02839,P0148,2024-07-23,3,3309,Returned
O000865,C02461,P0198,2024-10-08,2,48280,Cancelled
O000866,C02213,P0110,2024-01-21,4,2763,Returned
O000867,C03211,P0179,2024-02-03,2,36915,Cancelled
O000868,C02278,P0189,2024-09-19,1,76071,Completed
O000869,C00040,P0149,2024-04-29,5,19354,Cancelled
O000870,C04955,P0070,2024-10-09,5,15578,Returned
O000871,C01547,P0085,2024-04-23,3,66829,Completed
O000872,C01364,P0159,2024-09-11,1,46590,Completed
O000873,C04809,P0188,2024-05-02,3,38823,Completed
O000874,C02213,P0138,2024-03-07,3,46124,Returned
O000875,C01430,P0116,2024-04-18,5,19547,Returned
O000876,C03356,P0110,2024-06-16,5,64789,Completed
O000877,C01298,P0077,2024-03-14,4,60238,Cancelled
O000878,C04107,P0142,2024-07-15,3,30804,Returned
O000879,C03983,P0092,2024-02-23,2,14385,Completed
O000880,C00971,P0146,2024-09-17,4,28212,Returned
O000881,C00967,P0056,2024-01-31,4,54310,Cancelled
O000882,C04380,P0131,2024-07-22,5,75355,Completed
O000883,C01722,P0175,2024-10-23,5,31843,Completed
O000884,C01223,P0083,2024-01-21,1,3218,Cancelled
O000885,C04981,P0145,2024-05-25,3,5220,Completed
O000886,C01862,P0141,2024-07-07,3,49884,Returned
O000887,C03512,P0120,2024-04-14,4,17072,Completed
O000888,C00394,P0181,2024-05-07,1,61308,Completed
O000889,C02246,P0064,2024-01-05,2,28334,Cancelled
O000890,C03365,P0004,2024-10-05,3,-500,Returned
O000891,C02743,P0051,2024-04-05,2,75195,Returned
O000892,C03721,P0096,2024-10-15,2,20621,Returned
O000893,C02665,P0045,2024-03-11,1,60824,Completed
O000894,C00861,P0188,2024-08-24,1,35309,Completed
O000895,C01868,P0070,2024-07-30,3,61173,Completed
O000896,C02961,P0100,2024-01-03,5,63143,Cancelled
O000897,C00253,P0131,2024-10-03,2,48044,Completed
O000898,C01095,P0181,2024-05-31,1,30515,Completed
O000899,C03808,P0025,2024-07-11,4,70576,Cancelled
O000900,C04340,P0157,2024-07-13,2,3313,Completed
O000901,C04800,P0104,2024-01-27,2,58672,Completed
O000902,C01484,P0076,2024-04-30,4,17021,Cancelled
O000903,C00038,P0147,2024-08-11,4,63282,Completed
O000904,C00566,P0151,InvalidDate,5,15072,Completed
O000905,C04230,P0191,2024-09-05,4,45761,Completed
